"No.","Time","Source","Destination","Protocol","Length","Info"
"1750","95.564445","192.168.1.174","20.199.120.182","TLSv1.2","155","Application Data"
"1751","95.619553","20.199.120.182","192.168.1.174","TLSv1.2","225","Application Data"
"1752","95.663922","192.168.1.174","20.199.120.182","TCP","54","49429  >  443 [ACK] Seq=202 Ack=343 Win=517 Len=0"
"1754","96.252902","140.82.121.5","192.168.1.174","TLSv1.2","93","Application Data"
"1755","96.252902","140.82.121.5","192.168.1.174","TLSv1.2","78","Application Data"
"1756","96.252902","140.82.121.5","192.168.1.174","TCP","60","443  >  51345 [FIN, ACK] Seq=64 Ack=2 Win=68 Len=0"
"1757","96.253011","192.168.1.174","140.82.121.5","TCP","54","51345  >  443 [ACK] Seq=2 Ack=65 Win=510 Len=0"
"1758","96.253295","192.168.1.174","140.82.121.5","TCP","54","51345  >  443 [FIN, ACK] Seq=2 Ack=65 Win=510 Len=0"
"1760","96.315085","140.82.121.5","192.168.1.174","TCP","60","443  >  51345 [ACK] Seq=65 Ack=3 Win=68 Len=0"
"1764","96.509809","140.82.113.22","192.168.1.174","TLSv1.2","93","Application Data"
"1765","96.509809","140.82.113.22","192.168.1.174","TLSv1.2","78","Application Data"
"1766","96.509809","140.82.113.22","192.168.1.174","TCP","60","443  >  51346 [FIN, ACK] Seq=64 Ack=2 Win=70 Len=0"
"1767","96.509861","192.168.1.174","140.82.113.22","TCP","54","51346  >  443 [ACK] Seq=2 Ack=65 Win=513 Len=0"
"1768","96.510060","192.168.1.174","140.82.113.22","TCP","54","51346  >  443 [FIN, ACK] Seq=2 Ack=65 Win=513 Len=0"
"1769","96.644908","140.82.113.22","192.168.1.174","TCP","60","443  >  51346 [ACK] Seq=65 Ack=3 Win=70 Len=0"
"1771","97.809927","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","120","Application Data"
"1772","97.812343","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","116","Application Data"
"1773","97.812449","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","116","Application Data"
"1774","97.815300","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  50974 [ACK] Seq=323 Ack=547 Win=16382 Len=0"
"1775","97.815300","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  50974 [ACK] Seq=323 Ack=589 Win=16382 Len=0"
"1779","100.922675","192.168.1.174","20.223.46.67","TCP","54","51365  >  443 [FIN, ACK] Seq=1 Ack=1 Win=516 Len=0"
"1780","100.994266","20.223.46.67","192.168.1.174","TCP","60","443  >  51365 [ACK] Seq=1 Ack=2 Win=2053 Len=0"
"1781","100.995735","20.223.46.67","192.168.1.174","TCP","60","443  >  51365 [FIN, ACK] Seq=1 Ack=2 Win=2053 Len=0"
"1782","100.995822","192.168.1.174","20.223.46.67","TCP","54","51365  >  443 [ACK] Seq=2 Ack=2 Win=516 Len=0"
"1853","103.683754","192.168.1.174","18.196.158.34","TCP","54","51294  >  443 [FIN, ACK] Seq=1 Ack=2 Win=513 Len=0"
"1856","103.745733","18.196.158.34","192.168.1.174","TLSv1.2","85","[TCP Previous segment not captured] , Encrypted Alert"
"1857","103.745733","18.196.158.34","192.168.1.174","TCP","60","443  >  51294 [FIN, ACK] Seq=33 Ack=2 Win=16 Len=0"
"1858","103.745845","192.168.1.174","18.196.158.34","TCP","54","[TCP ACKed unseen segment] 51294  >  443 [RST, ACK] Seq=2 Ack=33 Win=0 Len=0"
"1869","105.688679","192.168.1.174","185.199.110.154","TCP","55","[TCP Keep-Alive] 51103  >  443 [ACK] Seq=1 Ack=1 Win=2094 Len=1"
"1870","105.751760","185.199.110.154","192.168.1.174","TCP","66","[TCP Keep-Alive ACK] 443  >  51103 [ACK] Seq=1 Ack=2 Win=336 Len=0 SLE=1 SRE=2"
"1873","105.843984","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1466","443  >  51017 [ACK] Seq=7580 Ack=9299 Win=5500 Len=1392 [TCP segment of a reassembled PDU]"
"1874","105.843984","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","510","Application Data, Application Data"
"1875","105.844077","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TCP","74","51017  >  443 [ACK] Seq=9299 Ack=9408 Win=1033 Len=0"
"1876","105.930854","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","165","Application Data"
"1877","105.960870","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","177","Application Data"
"1878","105.987174","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=9408 Ack=9390 Win=5500 Len=0"
"1879","106.017204","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=9408 Ack=9493 Win=5500 Len=0"
"1880","106.099948","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1466","443  >  51017 [ACK] Seq=9408 Ack=9493 Win=5500 Len=1392 [TCP segment of a reassembled PDU]"
"1881","106.099948","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","510","Application Data, Application Data"
"1882","106.100050","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TCP","74","51017  >  443 [ACK] Seq=9493 Ack=11236 Win=1033 Len=0"
"1883","106.113303","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","164","Application Data"
"1884","106.161110","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TCP","74","51017  >  443 [ACK] Seq=9493 Ack=11326 Win=1032 Len=0"
"1885","106.178190","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","165","Application Data"
"1886","106.189512","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","177","Application Data"
"1887","106.234956","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=11326 Ack=9584 Win=5500 Len=0"
"1888","106.246360","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=11326 Ack=9687 Win=5500 Len=0"
"1889","106.342132","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","164","Application Data"
"1890","106.390963","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TCP","74","51017  >  443 [ACK] Seq=9687 Ack=11416 Win=1032 Len=0"
"1892","106.451669","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2606:50c0:8001::154","TCP","75","[TCP Keep-Alive] 51104  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"1893","106.508618","2606:50c0:8001::154","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","86","[TCP Keep-Alive ACK] 443  >  51104 [ACK] Seq=1 Ack=2 Win=288 Len=0 SLE=1 SRE=2"
"1896","106.635898","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"1897","106.638231","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","170","Application Data"
"1898","106.694338","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=11513 Ack=9783 Win=5500 Len=0"
