"No.","Time","Source","Destination","Protocol","Length","Info"
"1148","32.093919","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=34792 Ack=1235 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1149","32.093919","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=36192 Ack=1235 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1150","32.093919","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=37592 Ack=1235 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1151","32.093919","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=38992 Ack=1235 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1152","32.093919","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","1066","Application Data"
"1153","32.093965","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1235 Ack=41384 Win=131584 Len=0"
"1154","32.142002","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","255","Application Data"
"1155","32.142351","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","154","Application Data"
"1156","32.145121","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","152","Application Data"
"1157","32.146121","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=41384 Ack=1416 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1158","32.146121","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=42784 Ack=1416 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1159","32.146121","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=44184 Ack=1416 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1160","32.146121","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","338","Application Data"
"1161","32.146189","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1416 Ack=45848 Win=131584 Len=0"
"1162","32.147043","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","180","Application Data"
"1163","32.155373","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","154","Application Data"
"1164","32.173568","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","275","Application Data"
"1165","32.176516","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=45848 Ack=1617 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1166","32.176516","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=47248 Ack=1617 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1167","32.176561","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1617 Ack=48648 Win=131584 Len=0"
"1168","32.177877","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=48648 Ack=1617 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1169","32.177877","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=50048 Ack=1617 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1170","32.177877","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","753","Application Data"
"1171","32.177909","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1617 Ack=52127 Win=131584 Len=0"
"1172","32.201755","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2852 Ack=44414 Win=1962 Len=0"
"1173","32.211499","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2852 Ack=44494 Win=1962 Len=0"
"1174","32.214865","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","262","Application Data"
"1175","32.217480","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=52127 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1176","32.218607","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=53527 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1177","32.218607","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=54927 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1178","32.218607","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=56327 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1179","32.218607","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=57727 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1180","32.218637","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1805 Ack=59127 Win=131584 Len=0"
"1181","32.221153","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=59127 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1182","32.221153","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=60527 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1183","32.221181","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1805 Ack=61927 Win=131584 Len=0"
"1184","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=61927 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1185","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=63327 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1186","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=64727 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1187","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=66127 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1188","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","1087","Application Data"
"1189","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=68540 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1190","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=69940 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1191","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=71340 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1192","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=72740 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1193","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=74140 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1194","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=75540 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1195","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=76940 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1196","32.225135","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","299","Application Data"
"1197","32.225190","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1805 Ack=78565 Win=131584 Len=0"
"1198","32.296191","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","266","Application Data"
"1199","32.298565","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=78565 Ack=1997 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1200","32.298565","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","495","Application Data"
"1201","32.298636","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1997 Ack=80386 Win=131584 Len=0"
"1202","32.346998","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","255","Application Data"
"1203","32.350339","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=80386 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1204","32.350339","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=81786 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1205","32.350339","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=83186 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1206","32.350339","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=84586 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1207","32.350339","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=85986 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1208","32.350339","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=87386 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1209","32.350425","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=2178 Ack=88786 Win=131584 Len=0"
"1210","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=88786 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1211","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=90186 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1212","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=91586 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1213","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=92986 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1214","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=94386 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1215","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","1087","Application Data"
"1216","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=96799 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1217","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=98199 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1218","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=99599 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1219","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=100999 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1220","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=102399 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1221","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=103799 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1222","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=105199 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1223","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=106599 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1224","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=107999 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1225","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=109399 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1226","32.353618","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","467","Application Data"
"1227","32.353776","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=2178 Ack=111192 Win=131584 Len=0"
"1228","32.394841","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","168","Application Data"
"1229","32.396953","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","155","Application Data"
"1230","32.437906","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","246","Application Data"
"1231","32.441291","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=111192 Ack=2350 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1232","32.441291","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=112592 Ack=2350 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1233","32.441291","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=113992 Ack=2350 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1234","32.441380","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=2350 Ack=115392 Win=131584 Len=0"
"1235","32.442432","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=115392 Ack=2350 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1236","32.442432","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","393","Application Data"
"1237","32.442496","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=2350 Ack=117111 Win=131584 Len=0"
"1238","32.453031","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2946 Ack=44575 Win=1962 Len=0"
"1239","32.535606","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","249","Application Data"
"1240","32.538019","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=117111 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1241","32.539379","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=118511 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1242","32.539379","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=119911 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1243","32.539379","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=121311 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1244","32.539379","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=122711 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1245","32.539379","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=124111 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1246","32.539379","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=125511 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1247","32.539379","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","331","Application Data"
"1248","32.539424","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=2525 Ack=127168 Win=131584 Len=0"
"1249","32.544030","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","254","Application Data"
"1250","32.546354","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=127168 Ack=2705 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1251","32.547064","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=128568 Ack=2705 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1252","32.547064","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=129968 Ack=2705 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1253","32.547064","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=131368 Ack=2705 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1254","32.547064","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=132768 Ack=2705 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1255","32.547064","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","479","Application Data"
"1256","32.547105","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=2705 Ack=134573 Win=131584 Len=0"
"1261","32.596502","192.168.1.174","82.102.180.152","TCP","66","59826  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1262","32.599321","82.102.180.152","192.168.1.174","TCP","66","443  >  59826 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1452 SACK_PERM WS=128"
"1263","32.599386","192.168.1.174","82.102.180.152","TCP","54","59826  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"1264","32.600083","192.168.1.174","82.102.180.152","TLSv1.2","258","Client Hello"
"1265","32.603365","82.102.180.152","192.168.1.174","TCP","60","443  >  59826 [ACK] Seq=1 Ack=205 Win=64128 Len=0"
"1266","32.641847","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","166","Application Data"
"1267","32.647702","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","148","Application Data"
"1270","32.658172","82.102.180.152","192.168.1.174","TLSv1.2","1506","Server Hello"
"1271","32.659026","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [PSH, ACK] Seq=1453 Ack=205 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1272","32.659026","82.102.180.152","192.168.1.174","TLSv1.2","891","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1273","32.659063","192.168.1.174","82.102.180.152","TCP","54","59826  >  443 [ACK] Seq=205 Ack=3742 Win=132096 Len=0"
"1274","32.663965","192.168.1.174","82.102.180.152","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1275","32.666495","82.102.180.152","192.168.1.174","TCP","60","443  >  59826 [ACK] Seq=3742 Ack=331 Win=64128 Len=0"
"1276","32.666631","82.102.180.152","192.168.1.174","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1277","32.667544","192.168.1.174","82.102.180.152","TLSv1.2","222","Application Data"
"1278","32.670137","82.102.180.152","192.168.1.174","TCP","60","443  >  59826 [ACK] Seq=4000 Ack=499 Win=64128 Len=0"
"1279","32.671156","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [ACK] Seq=4000 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1280","32.671298","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [ACK] Seq=5452 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1281","32.671316","192.168.1.174","82.102.180.152","TCP","54","59826  >  443 [ACK] Seq=499 Ack=6904 Win=132096 Len=0"
"1282","32.672402","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [ACK] Seq=6904 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1283","32.672402","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [ACK] Seq=8356 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1284","32.672402","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [ACK] Seq=9808 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1285","32.672402","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [ACK] Seq=11260 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1286","32.672402","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [ACK] Seq=12712 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1287","32.672402","82.102.180.152","192.168.1.174","TLSv1.2","60","Application Data"
